year,quarter,region,city,weighs,gender,age,work_class,hours_worked_w,tot_income,ed_lvl,med_care,read_write,CH10,CH11,h_ed_lvl,CH13,nationality,PP04A
2023,4,40,23,205,2,30,2,24.0,50000.0,5,4,1,2,0,6,2,1,2.0
2023,4,40,23,205,1,54,3,40.0,200000.0,5,1,1,2,0,7,2,2,2.0
2023,4,40,23,385,1,44,2,70.0,60000.0,4,4,1,2,0,4,1,1,2.0
2023,4,40,23,385,1,52,3,70.0,112000.0,4,4,1,2,0,4,1,1,2.0
2023,4,40,23,307,1,54,2,72.0,160000.0,5,4,1,2,0,6,2,1,2.0
2023,4,40,23,346,2,52,2,35.0,478000.0,4,4,1,2,0,4,1,1,2.0
2023,4,40,23,372,1,33,3,60.0,107000.0,4,1,1,2,0,4,1,1,2.0
2023,4,40,25,195,1,60,2,24.0,220000.0,4,1,1,2,0,4,1,2,2.0
2023,4,44,93,97,1,31,3,40.0,360000.0,4,1,1,2,0,4,1,1,1.0
2023,4,44,93,97,2,29,3,40.0,360000.0,6,1,1,2,0,7,1,1,1.0
2023,4,44,93,60,2,51,3,40.0,320000.0,5,1,1,2,0,6,2,1,1.0
2023,4,40,23,315,1,57,3,40.0,100000.0,5,4,1,2,0,7,2,1,2.0
2023,4,40,23,315,1,28,3,48.0,300000.0,4,1,1,2,0,4,1,1,2.0
2023,4,40,23,315,1,32,3,48.0,200000.0,5,1,1,2,0,7,2,1,2.0
2023,4,40,23,319,1,48,3,30.0,230000.0,5,4,1,2,0,7,2,3,2.0
2023,4,42,10,652,1,36,2,25.0,197000.0,3,4,1,2,0,3,1,1,2.0
2023,4,42,10,552,1,45,3,48.0,400000.0,4,1,1,2,0,4,1,3,2.0
2023,4,42,10,552,2,31,3,48.0,240000.0,5,1,1,1,1,7,2,3,2.0
2023,4,42,10,41,2,32,3,8.0,60000.0,4,4,1,2,0,4,1,1,2.0
2023,4,40,23,172,2,50,2,12.0,20000.0,4,1,1,2,0,4,1,1,2.0
2023,4,40,23,172,2,46,3,30.0,350000.0,6,1,1,2,0,7,1,1,1.0
2023,4,40,23,292,1,44,3,32.0,214000.0,3,4,1,2,0,4,2,1,2.0
2023,4,40,23,292,1,19,3,12.0,25000.0,3,4,1,2,0,4,2,1,2.0
2023,4,40,23,293,2,42,3,24.0,102000.0,4,4,1,2,0,4,1,1,2.0
2023,4,40,23,293,1,64,3,60.0,60000.0,4,4,1,2,0,4,1,1,2.0
2023,4,40,23,232,1,56,3,40.0,250000.0,4,1,1,2,0,4,1,1,2.0
2023,4,40,18,80,2,50,2,42.0,287000.0,5,4,1,2,0,6,2,1,2.0
2023,4,40,18,80,2,23,2,20.0,40000.0,5,4,1,1,1,6,2,1,2.0
2023,4,40,18,671,1,34,3,48.0,300000.0,3,1,1,2,0,4,2,1,2.0
2023,4,40,18,723,1,39,3,48.0,370000.0,4,1,1,2,0,4,1,1,2.0
2023,4,40,18,214,2,48,3,24.0,90000.0,5,4,1,2,0,7,2,1,2.0
2023,4,40,23,415,1,37,3,63.0,120000.0,6,4,1,2,0,6,1,1,2.0
2023,4,40,23,451,1,53,3,48.0,80000.0,3,1,1,2,0,4,2,1,2.0
2023,4,40,23,451,2,52,3,15.0,130000.0,4,1,1,2,0,4,1,1,1.0
2023,4,40,23,451,1,31,3,25.0,80000.0,4,4,1,2,0,4,1,1,2.0
2023,4,40,23,292,2,44,2,12.0,190000.0,2,3,1,2,0,2,1,4,2.0
2023,4,40,23,292,1,27,2,3.0,60000.0,4,4,1,2,0,4,1,4,2.0
2023,4,40,23,204,1,65,2,2.0,460000.0,5,1,1,2,0,7,2,4,2.0
2023,4,42,10,240,1,30,3,36.0,700000.0,6,1,1,2,0,7,1,2,2.0
2023,4,42,10,195,1,56,3,74.0,250000.0,5,1,1,2,0,7,2,1,2.0
2023,4,42,10,195,2,54,3,3.0,70000.0,5,4,1,2,0,7,2,3,2.0
2023,4,42,10,179,2,45,3,48.0,430000.0,6,1,1,2,0,7,1,2,2.0
2023,4,42,10,614,1,31,3,41.0,150000.0,2,1,1,2,0,2,1,1,2.0
2023,4,42,10,776,1,44,3,59.0,310000.0,5,1,1,2,0,7,2,1,1.0
2023,4,40,23,232,2,56,3,25.0,280000.0,6,1,1,2,0,6,1,1,1.0
2023,4,44,93,61,2,36,3,20.0,134000.0,5,4,1,2,0,6,2,1,2.0
2023,4,44,93,61,1,46,2,48.0,120000.0,4,4,1,2,0,4,1,3,2.0
2023,4,44,93,58,2,57,3,35.0,240000.0,2,1,1,2,0,2,1,2,1.0
2023,4,42,27,370,1,41,3,40.0,281000.0,3,1,1,2,0,4,2,1,2.0
2023,4,40,29,534,1,70,3,45.0,400000.0,6,1,1,2,0,7,1,1,1.0
2023,4,40,18,214,1,19,3,48.0,80000.0,3,4,1,2,0,4,2,1,2.0
2023,4,40,18,337,1,64,1,42.0,400000.0,4,1,1,2,0,4,1,1,2.0
2023,4,40,18,337,2,48,2,42.0,80000.0,5,4,1,2,0,6,2,1,2.0
2023,4,40,18,337,1,30,3,48.0,150000.0,5,4,1,2,0,7,2,1,2.0
2023,4,40,18,337,1,26,3,48.0,150000.0,4,4,1,2,0,4,1,1,2.0
2023,4,40,18,337,2,26,2,16.0,40000.0,4,4,1,2,0,4,1,3,2.0
2023,4,40,23,204,1,28,3,20.0,60000.0,5,4,1,1,1,7,2,1,2.0
2023,4,42,10,792,1,61,3,62.0,300000.0,6,1,1,2,0,7,1,1,3.0
2023,4,42,10,643,1,34,3,20.0,100000.0,5,1,1,2,0,7,2,1,2.0
2023,4,42,10,439,1,67,3,40.0,400000.0,6,1,1,2,0,7,1,1,1.0
2023,4,42,10,816,2,40,3,25.0,400000.0,6,1,1,2,0,7,1,1,1.0
2023,4,42,10,616,1,29,2,36.0,1000000.0,6,1,1,2,0,7,1,1,2.0
2023,4,42,10,776,2,45,2,15.0,15000.0,5,1,1,2,0,7,2,1,2.0
2023,4,41,7,236,2,58,3,25.0,177000.0,5,4,1,1,1,6,2,3,2.0
2023,4,41,7,352,1,59,2,48.0,75000.0,4,4,1,2,0,4,1,4,2.0
2023,4,41,7,352,2,24,3,50.0,100000.0,4,4,1,2,0,4,1,1,2.0
2023,4,41,7,252,2,30,3,30.0,260000.0,5,1,1,1,2,7,2,1,1.0
2023,4,43,6,301,1,49,3,45.0,580000.0,6,1,1,2,0,7,1,1,2.0
2023,4,43,6,301,2,45,3,40.0,550000.0,6,1,1,2,0,7,1,1,2.0
2023,4,43,14,87,2,59,2,35.0,200000.0,3,2,1,2,0,4,2,1,2.0
2023,4,43,14,87,2,25,2,35.0,70000.0,5,2,1,2,0,6,2,1,2.0
2023,4,40,18,421,1,27,2,25.0,60000.0,6,4,1,2,0,6,1,1,2.0
2023,4,43,13,877,1,55,3,21.0,327000.0,6,1,1,2,0,7,1,1,1.0
2023,4,43,13,877,2,31,2,10.0,80000.0,6,1,1,2,0,6,1,1,2.0
2023,4,40,29,400,2,22,3,45.0,105000.0,4,4,1,2,0,4,1,1,2.0
2023,4,40,29,400,1,24,3,54.0,100000.0,5,4,1,2,0,7,2,1,2.0
2023,4,40,29,405,1,37,2,40.0,124000.0,4,4,1,2,0,4,1,1,2.0
2023,4,44,31,147,1,73,2,56.0,400000.0,1,1,1,2,0,2,2,3,2.0
2023,4,43,5,451,2,26,3,20.0,120000.0,5,1,1,1,1,7,2,3,2.0
2023,4,42,10,616,2,26,2,36.0,750000.0,6,1,1,2,0,7,1,1,2.0
2023,4,42,10,702,2,63,3,20.0,230000.0,6,1,1,2,0,6,1,1,2.0
2023,4,42,10,702,1,63,3,40.0,300000.0,6,1,1,2,0,7,1,1,1.0
2023,4,42,10,702,1,26,3,36.0,250000.0,5,1,1,1,1,7,2,1,1.0
2023,4,42,10,429,2,46,3,60.0,180000.0,4,4,1,2,0,4,1,3,2.0
2023,4,40,25,152,2,40,3,25.0,254500.0,6,1,1,2,0,7,1,1,1.0
2023,4,41,7,257,2,51,2,20.0,240000.0,6,1,1,2,0,6,1,2,2.0
2023,4,40,23,164,2,30,3,23.0,168000.0,5,1,1,1,1,7,2,1,1.0
2023,4,40,23,392,1,44,3,54.0,500000.0,3,1,1,2,0,4,2,1,2.0
2023,4,40,23,347,2,52,3,40.0,130000.0,4,1,1,2,0,4,1,1,1.0
2023,4,40,23,347,2,29,3,40.0,65000.0,6,4,1,2,0,6,1,1,2.0
2023,4,40,23,347,2,27,3,40.0,75000.0,6,4,1,2,0,6,1,1,2.0
2023,4,40,23,295,1,23,2,40.0,100000.0,4,4,1,2,0,4,1,1,2.0
2023,4,40,23,295,2,19,3,48.0,90000.0,4,1,1,2,0,4,1,1,2.0
2023,4,43,14,92,1,38,1,48.0,200000.0,3,4,1,2,0,4,2,1,2.0
2023,4,44,91,35,2,50,3,20.0,160000.0,5,1,1,1,1,7,2,2,2.0
2023,4,40,29,318,2,41,3,48.0,130000.0,6,12,1,2,0,6,1,2,2.0
2023,4,40,29,318,2,26,3,48.0,330000.0,6,12,1,2,0,6,1,1,2.0
2023,4,43,2,854,2,29,3,25.0,250000.0,6,1,1,2,0,7,1,1,1.0
2023,4,1,33,2336,2,54,3,40.0,900000.0,6,1,1,2,0,6,1,3,2.0
2023,4,1,33,2336,1,24,3,48.0,180000.0,3,1,1,1,2,4,2,3,2.0
2023,4,1,33,2735,1,24,3,32.0,310000.0,6,1,1,2,0,6,1,1,2.0
2023,4,1,33,2735,2,25,3,32.0,340000.0,6,1,1,2,0,7,1,1,2.0
2023,4,43,5,312,1,31,3,60.0,100000.0,3,4,1,2,0,4,2,1,2.0
2023,4,43,5,312,1,29,3,60.0,100000.0,3,4,1,2,0,4,2,1,2.0
2023,4,44,31,55,2,50,3,35.0,400000.0,6,1,1,2,0,6,1,1,1.0
2023,4,42,26,332,2,64,3,56.0,214000.0,2,1,1,2,0,2,1,2,2.0
2023,4,42,27,330,2,63,2,12.0,179460.0,3,1,1,2,0,4,2,1,2.0
2023,4,42,27,265,1,59,2,48.0,50000.0,4,4,1,2,0,4,1,1,2.0
2023,4,42,27,482,1,45,2,48.0,100000.0,4,1,1,2,0,4,1,1,2.0
2023,4,42,27,482,2,43,3,35.0,180000.0,6,1,1,2,0,7,1,1,1.0
2023,4,40,23,266,1,47,3,40.0,450000.0,5,1,1,2,0,6,2,2,1.0
2023,4,40,23,266,2,39,3,40.0,250000.0,6,1,1,2,0,6,1,1,2.0
2023,4,40,23,512,1,60,3,44.0,480000.0,6,1,1,2,0,7,1,1,3.0
2023,4,40,23,438,2,45,3,25.0,179000.0,2,4,1,2,0,2,1,1,2.0
2023,4,40,23,438,2,20,3,6.0,24000.0,2,4,1,2,0,2,1,1,2.0
2023,4,40,23,369,1,41,3,30.0,178000.0,3,4,1,2,0,4,2,1,2.0
2023,4,40,23,369,2,36,3,20.0,50000.0,4,4,1,2,0,4,1,1,2.0
2023,4,40,23,262,2,24,3,30.0,126000.0,5,1,1,1,1,7,2,2,2.0
2023,4,42,27,320,2,56,2,12.0,200000.0,5,4,1,2,0,7,2,1,2.0
2023,4,42,27,320,1,42,3,60.0,200000.0,2,4,1,2,0,2,1,1,2.0
2023,4,42,26,257,2,56,3,30.0,450000.0,1,1,1,2,0,2,2,3,1.0
2023,4,42,26,257,2,23,3,24.0,60000.0,4,4,1,2,0,4,1,1,2.0
2023,4,42,26,257,1,23,3,25.0,140000.0,3,1,1,2,0,4,2,1,2.0
2023,4,42,26,160,1,25,3,40.0,310000.0,4,1,1,2,0,4,1,1,1.0
2023,4,40,29,368,2,55,3,46.0,110000.0,3,1,1,2,0,4,2,3,2.0
2023,4,40,29,363,1,46,3,54.0,130000.0,1,12,1,2,0,2,2,1,2.0
2023,4,40,29,363,2,46,3,48.0,120000.0,1,12,1,2,0,2,2,1,1.0
2023,4,1,32,1694,1,55,3,72.0,300000.0,4,1,1,2,0,4,1,3,2.0
2023,4,1,32,1694,2,52,3,15.0,80000.0,4,1,1,2,0,4,1,1,2.0
2023,4,44,93,92,2,46,3,9.0,86000.0,5,4,1,2,0,7,2,1,2.0
2023,4,40,23,342,1,40,3,48.0,85000.0,2,4,1,2,0,2,1,1,2.0
2023,4,40,23,413,1,50,3,30.0,700000.0,6,1,1,2,0,7,1,1,1.0
2023,4,40,23,413,1,40,2,20.0,400000.0,5,1,1,2,0,7,2,1,2.0
2023,4,40,23,333,1,40,3,48.0,320000.0,6,1,1,2,0,7,1,5,2.0
2023,4,40,23,333,2,36,3,40.0,280000.0,6,1,1,2,0,7,1,5,2.0
2023,4,40,23,453,1,44,2,32.0,68000.0,2,4,1,2,0,2,1,1,2.0
2023,4,40,23,453,2,21,3,12.0,35000.0,5,3,1,1,1,6,2,1,1.0
2023,4,40,23,453,1,63,3,40.0,315000.0,3,1,1,2,0,4,2,1,1.0
2023,4,40,23,453,1,26,3,50.0,240000.0,5,4,1,1,1,7,2,1,2.0
2023,4,42,26,246,2,56,3,30.0,440000.0,4,1,1,2,0,4,1,1,1.0
2023,4,42,26,209,1,56,3,40.0,550000.0,4,1,1,2,0,4,1,3,1.0
2023,4,40,29,283,1,41,3,48.0,180000.0,5,4,1,2,0,7,2,1,2.0
2023,4,40,29,427,1,40,2,30.0,150000.0,2,4,1,2,0,2,1,1,2.0
2023,4,40,29,450,1,46,3,40.0,350000.0,6,1,1,2,0,6,1,3,1.0
2023,4,40,29,345,1,63,2,28.0,200000.0,4,2,1,2,0,4,1,1,2.0
2023,4,40,29,345,2,57,2,36.0,200000.0,2,2,1,2,0,2,1,1,2.0
2023,4,40,22,142,1,34,2,40.0,80000.0,4,1,1,2,0,4,1,1,2.0
2023,4,40,22,142,2,35,3,48.0,250000.0,6,1,1,2,0,6,1,1,1.0
2023,4,40,22,167,1,42,3,48.0,370000.0,6,1,1,2,0,7,1,1,1.0
2023,4,40,22,167,2,46,3,54.0,140000.0,4,1,1,2,0,4,1,1,2.0
2023,4,40,22,167,2,28,3,20.0,60000.0,5,1,1,1,1,7,2,1,1.0
2023,4,40,22,191,1,51,2,17.0,80000.0,3,4,1,2,0,4,2,2,2.0
2023,4,40,22,191,1,31,3,48.0,150000.0,3,4,1,2,0,4,2,1,2.0
2023,4,40,23,456,1,34,2,40.0,220000.0,4,1,1,2,0,4,1,1,2.0
2023,4,40,23,293,1,64,3,48.0,350000.0,2,1,1,2,0,2,1,1,2.0
2023,4,40,23,456,1,34,2,6.0,30000.0,4,4,1,2,0,4,1,1,2.0
2023,4,40,23,374,2,31,2,40.0,123200.0,4,3,1,2,0,4,1,1,2.0
2023,4,40,23,374,2,33,3,48.0,169400.0,2,4,1,2,0,2,1,1,2.0
2023,4,40,23,313,1,33,3,32.0,200000.0,4,1,1,2,0,4,1,1,2.0
2023,4,43,4,811,1,34,3,44.0,280000.0,2,1,1,2,0,2,1,1,2.0
2023,4,43,4,713,2,41,2,18.0,50000.0,4,1,1,2,0,4,1,1,2.0
2023,4,43,4,661,1,38,3,45.0,230000.0,1,1,1,2,0,2,2,1,2.0
2023,4,43,4,661,2,37,3,30.0,180000.0,4,1,1,2,0,4,1,1,1.0
2023,4,1,33,3180,2,47,3,40.0,80000.0,3,4,1,2,0,4,2,1,2.0
2023,4,40,29,282,2,25,2,6.0,18000.0,5,4,1,2,0,6,2,1,2.0
2023,4,40,29,356,1,45,3,48.0,120000.0,4,4,1,2,0,4,1,1,2.0
2023,4,40,29,356,2,44,2,52.0,260000.0,6,4,1,2,0,6,1,1,2.0
2023,4,40,29,495,1,32,3,45.0,40000.0,2,4,1,2,0,2,1,1,2.0
2023,4,43,30,208,1,56,2,6.0,165000.0,6,4,1,2,0,7,1,2,2.0
2023,4,43,30,208,2,51,3,3.0,437500.0,5,4,1,2,0,7,2,2,2.0
2023,4,40,29,372,2,63,3,25.0,230000.0,2,1,1,2,0,2,1,2,1.0
2023,4,43,13,850,1,32,3,32.0,140000.0,1,4,1,2,0,3,2,1,2.0
2023,4,43,13,484,1,54,3,50.0,1034000.0,1,1,1,2,0,2,2,1,2.0
2023,4,43,13,484,1,21,3,50.0,260000.0,5,1,1,2,0,7,2,1,2.0
2023,4,43,13,1021,2,36,2,45.0,400000.0,6,2,1,2,0,7,1,2,2.0
2023,4,42,27,309,1,66,2,40.0,300000.0,6,4,1,2,0,6,1,1,2.0
2023,4,40,23,297,1,37,3,60.0,290000.0,4,4,1,2,0,4,1,1,2.0
2023,4,40,23,297,2,34,3,5.0,792000.0,4,3,1,2,0,4,1,1,2.0
2023,4,40,23,313,2,30,3,40.0,100000.0,5,1,1,1,1,6,2,1,2.0
2023,4,40,23,431,2,29,3,40.0,104000.0,4,4,1,2,0,4,1,1,2.0
2023,4,40,23,431,2,27,3,48.0,220000.0,5,1,1,1,1,6,2,1,2.0
2023,4,40,23,485,1,60,3,30.0,280000.0,4,1,1,2,0,4,1,1,1.0
2023,4,40,23,147,2,55,3,48.0,110000.0,4,1,1,2,0,4,1,2,2.0
2023,4,40,23,434,1,26,2,40.0,90000.0,5,4,1,1,2,6,2,1,2.0
2023,4,40,23,274,2,30,3,40.0,134200.0,2,1,1,2,0,2,1,1,2.0
2023,4,40,23,328,1,30,3,56.0,250000.0,3,1,1,2,0,4,2,1,2.0
2023,4,1,33,4228,1,32,3,48.0,300000.0,4,1,1,2,0,4,1,1,1.0
2023,4,1,33,4228,2,28,3,48.0,300000.0,4,1,1,2,0,4,1,1,1.0
2023,4,1,33,2856,1,40,2,36.0,150000.0,3,4,1,2,0,4,2,1,2.0
2023,4,1,33,2619,1,42,2,34.0,130000.0,3,4,1,2,0,4,2,1,2.0
2023,4,1,33,2619,1,28,3,53.0,140000.0,4,4,1,2,0,4,1,1,2.0
2023,4,1,33,2746,1,20,3,48.0,90000.0,5,4,1,2,0,7,2,1,2.0
2023,4,1,33,2876,2,47,2,52.0,60000.0,2,4,1,2,0,2,1,1,2.0
2023,4,1,33,1834,2,30,3,28.0,200000.0,3,1,1,1,1,4,2,1,2.0
2023,4,40,22,110,2,51,3,30.0,150000.0,5,1,1,1,1,6,2,1,1.0
2023,4,40,22,110,1,56,3,50.0,200000.0,4,1,1,2,0,4,1,1,1.0
2023,4,40,22,110,1,30,3,36.0,190000.0,6,1,1,2,0,6,1,1,1.0
2023,4,42,26,170,1,52,2,16.0,190000.0,4,4,1,2,0,4,1,1,2.0
2023,4,43,5,461,2,52,3,60.0,135000.0,2,4,1,2,0,2,1,1,2.0
2023,4,40,23,432,1,52,2,56.0,180000.0,3,4,1,2,0,4,2,1,2.0
2023,4,40,23,435,1,33,2,48.0,150000.0,5,4,1,2,0,7,2,1,2.0
2023,4,40,23,180,2,57,3,48.0,100000.0,4,1,1,2,0,4,1,1,2.0
2023,4,40,23,344,1,58,2,40.0,120000.0,3,4,1,2,0,4,2,2,2.0
2023,4,40,23,344,1,53,2,40.0,120000.0,4,1,1,2,0,4,1,1,2.0
2023,4,40,23,252,2,37,2,24.0,60000.0,4,4,1,2,0,4,1,1,2.0
2023,4,40,23,426,1,44,3,32.0,1100000.0,6,1,1,2,0,7,1,2,3.0
2023,4,40,23,426,2,38,3,16.0,400000.0,6,1,1,2,0,7,1,2,2.0
2023,4,40,23,315,1,34,3,40.0,90000.0,7,1,1,2,0,1,1,1,2.0
2023,4,40,23,315,2,31,3,48.0,124200.0,4,1,1,2,0,4,1,1,2.0
2023,4,1,33,3747,2,44,2,28.0,100000.0,2,1,1,2,0,2,1,4,2.0
2023,4,1,33,3747,2,23,3,9.0,20000.0,3,4,1,2,0,4,2,1,2.0
2023,4,1,33,3747,2,21,2,4.0,20000.0,5,4,1,2,0,6,2,1,2.0
2023,4,1,33,73,2,47,3,47.0,250000.0,6,2,1,2,0,6,1,1,2.0
2023,4,44,17,317,2,51,3,20.0,570000.0,6,1,1,2,0,6,1,1,1.0
2023,4,42,27,577,1,43,3,48.0,380000.0,4,1,1,2,0,4,1,1,1.0
2023,4,42,27,577,2,43,3,20.0,150000.0,4,1,1,2,0,4,1,1,2.0
2023,4,42,27,669,2,46,3,40.0,310000.0,5,1,1,1,2,7,2,2,2.0
2023,4,42,27,616,2,32,3,24.0,160000.0,6,4,1,2,0,6,1,1,1.0
2023,4,42,27,616,1,27,2,8.0,8000.0,4,4,1,2,0,4,1,1,2.0
2023,4,43,36,107,2,52,3,30.0,135000.0,4,1,1,2,0,4,1,1,2.0
2023,4,43,36,125,1,28,3,60.0,140000.0,3,4,1,2,0,3,2,1,2.0
2023,4,40,23,310,1,53,1,36.0,200000.0,4,4,1,2,0,4,1,3,2.0
2023,4,40,23,310,2,49,3,20.0,430000.0,6,1,1,2,0,6,1,1,2.0
2023,4,43,38,114,1,53,2,40.0,237000.0,2,4,1,2,0,2,1,1,2.0
2023,4,43,38,94,2,55,3,35.0,120000.0,2,1,1,2,0,2,1,3,2.0
2023,4,43,38,94,1,33,3,20.0,100000.0,3,4,1,2,0,4,2,1,2.0
2023,4,43,38,94,1,35,3,40.0,280000.0,3,1,1,2,0,4,2,1,2.0
2023,4,44,31,68,2,46,3,45.0,300000.0,5,1,1,2,0,7,2,3,2.0
2023,4,44,31,68,2,20,3,24.0,50000.0,5,1,1,1,1,7,2,1,1.0
2023,4,44,31,172,1,50,3,48.0,250000.0,2,1,1,2,0,2,1,3,2.0
2023,4,44,31,172,1,44,3,45.0,400000.0,2,1,1,2,0,2,1,1,2.0
2023,4,1,33,2206,2,41,3,30.0,12000.0,5,1,1,2,0,6,2,1,1.0
2023,4,1,33,3095,2,26,3,40.0,400000.0,6,1,1,2,0,6,1,1,2.0
2023,4,1,33,607,1,31,3,44.0,400000.0,4,1,1,2,0,4,1,1,2.0
2023,4,1,33,1002,2,62,2,48.0,271000.0,2,1,1,2,0,2,1,1,2.0
2023,4,42,27,133,1,50,3,51.0,240000.0,4,1,1,2,0,4,1,1,2.0
2023,4,42,27,139,2,36,2,40.0,180000.0,6,4,1,2,0,6,1,1,2.0
2023,4,42,27,141,2,43,3,24.0,145000.0,3,1,1,2,0,4,2,1,2.0
2023,4,42,27,141,1,46,3,56.0,180000.0,2,4,1,2,0,2,1,1,2.0
2023,4,42,27,141,1,22,3,44.0,100000.0,3,4,1,2,0,4,2,1,2.0
2023,4,42,27,725,1,50,2,48.0,150000.0,3,4,1,2,0,4,2,1,2.0
2023,4,42,27,725,1,28,3,36.0,160000.0,6,4,1,2,0,7,1,1,2.0
2023,4,42,27,311,2,47,3,20.0,180000.0,6,1,1,2,0,6,1,1,1.0
2023,4,42,27,311,2,26,3,12.0,8000.0,4,4,1,2,0,4,1,1,2.0
2023,4,42,26,238,1,28,1,44.0,700000.0,4,1,1,2,0,4,1,1,2.0
2023,4,42,26,121,1,48,2,44.0,200000.0,4,1,1,2,0,4,1,1,2.0
2023,4,42,26,239,1,22,2,24.0,130000.0,5,4,1,2,0,7,2,1,2.0
2023,4,42,26,239,2,22,1,24.0,167823.0,4,4,1,2,0,4,1,3,2.0
2023,4,42,26,114,2,62,2,12.0,204459.0,2,1,1,2,0,2,1,3,2.0
2023,4,42,26,201,2,36,3,30.0,192093.0,3,1,1,2,0,4,2,1,1.0
2023,4,42,26,201,2,19,3,20.0,60000.0,4,4,1,2,0,4,1,1,2.0
2023,4,42,26,201,1,38,3,25.0,97000.0,3,4,1,2,0,3,2,3,2.0
2023,4,44,31,289,2,24,3,24.0,120000.0,4,1,1,2,0,4,1,1,2.0
2023,4,44,31,241,1,47,3,24.0,300000.0,3,1,1,2,0,4,2,4,2.0
2023,4,44,31,290,1,36,2,12.0,350000.0,4,1,1,2,0,4,1,1,2.0
2023,4,44,31,290,2,38,3,40.0,337000.0,3,1,1,2,0,4,2,3,1.0
2023,4,44,31,290,2,23,2,42.0,100000.0,4,2,1,2,0,4,1,1,2.0
2023,4,44,31,252,2,27,3,30.0,300000.0,6,4,1,2,0,6,1,3,1.0
2023,4,1,32,1576,1,44,3,30.0,1010000.0,5,1,1,1,1,6,2,3,1.0
2023,4,1,32,1576,2,40,3,36.0,500000.0,6,1,1,2,0,6,1,3,1.0
2023,4,43,13,768,1,26,3,40.0,100000.0,3,4,1,2,0,3,1,1,2.0
2023,4,43,36,156,1,57,3,46.0,330000.0,2,1,1,2,0,2,1,1,2.0
2023,4,43,36,150,1,75,3,40.0,829000.0,6,1,1,2,0,7,1,5,2.0
2023,4,41,12,364,1,33,3,44.0,390000.0,5,1,1,2,0,7,2,3,2.0
2023,4,41,12,317,1,31,3,60.0,450000.0,3,1,1,2,0,4,2,1,2.0
2023,4,40,25,235,1,45,3,40.0,200000.0,4,1,1,2,0,4,1,1,2.0
2023,4,40,25,235,2,43,3,12.0,200000.0,6,1,1,2,0,6,1,1,1.0
2023,4,44,17,291,1,50,3,50.0,900000.0,6,1,1,2,0,7,1,3,2.0
2023,4,44,17,291,2,30,3,40.0,500000.0,6,1,1,2,0,7,1,3,2.0
2023,4,44,17,237,1,68,3,34.0,350000.0,2,1,1,2,0,2,1,1,2.0
2023,4,40,23,233,1,47,3,48.0,180000.0,5,1,1,2,0,7,2,1,1.0
2023,4,42,26,129,1,38,3,45.0,350000.0,4,1,1,2,0,4,1,1,2.0
2023,4,42,26,129,2,42,2,26.0,100000.0,6,1,1,2,0,7,1,3,2.0
2023,4,40,23,340,2,41,2,36.0,200000.0,1,3,1,2,0,2,2,4,2.0
2023,4,40,23,340,2,25,3,56.0,150000.0,5,4,1,1,2,6,2,1,2.0
2023,4,40,23,340,1,21,3,56.0,150000.0,2,4,1,2,0,2,1,1,2.0
2023,4,40,23,340,1,19,3,56.0,150000.0,2,4,1,2,0,2,1,1,2.0
2023,4,1,32,1864,2,45,2,85.0,600000.0,4,1,1,2,0,4,1,4,2.0
2023,4,1,32,2784,2,47,3,32.0,300000.0,5,1,1,1,2,6,2,1,1.0
2023,4,1,32,2784,1,23,2,25.0,70000.0,4,4,1,2,0,4,1,1,2.0
2023,4,1,33,4254,2,29,3,24.0,140000.0,4,1,1,2,0,4,1,1,2.0
2023,4,1,33,2556,2,42,3,30.0,359000.0,6,1,1,2,0,7,1,2,1.0
2023,4,1,33,2556,2,23,3,25.0,240000.0,5,1,1,1,2,7,2,1,2.0
2023,4,1,33,2556,2,18,3,18.0,100000.0,5,1,1,1,1,7,2,1,2.0
2023,4,41,12,273,1,46,3,70.0,350000.0,6,1,1,2,0,7,1,3,1.0
2023,4,41,12,228,1,54,3,30.0,180000.0,6,1,1,2,0,7,1,2,1.0
2023,4,40,23,335,1,50,2,12.0,40000.0,4,4,1,2,0,4,1,1,2.0
2023,4,42,27,345,1,27,3,40.0,320000.0,4,1,1,2,0,4,1,1,2.0
2023,4,42,27,345,2,26,2,12.0,50000.0,4,1,1,2,0,4,1,1,2.0
2023,4,43,30,122,2,34,3,30.0,120000.0,4,4,1,2,0,4,1,3,2.0
2023,4,43,30,92,2,30,3,40.0,360000.0,4,1,1,2,0,4,1,2,1.0
2023,4,43,30,177,2,71,1,12.0,750000.0,6,1,1,2,0,6,1,1,2.0
2023,4,42,27,234,1,40,3,25.0,120000.0,4,4,1,2,0,4,1,1,2.0
2023,4,42,27,234,2,38,3,40.0,220000.0,4,1,1,2,0,4,1,1,2.0
2023,4,43,5,405,1,33,3,32.0,200000.0,4,4,1,2,0,4,1,1,2.0
2023,4,43,5,513,2,36,2,36.0,150000.0,6,4,1,2,0,6,1,1,2.0
2023,4,40,23,301,2,54,3,63.0,214000.0,3,3,1,1,1,4,2,1,2.0
2023,4,40,23,291,2,39,3,24.0,84000.0,2,3,1,2,0,2,1,1,2.0
2023,4,40,23,297,1,55,3,56.0,400000.0,2,1,1,2,0,2,1,1,3.0
2023,4,40,23,297,2,29,3,35.0,75600.0,3,3,1,2,0,4,2,1,2.0
2023,4,1,33,432,1,23,3,4.0,30000.0,3,4,1,2,0,4,2,1,2.0
